SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,Player,Team
22023,1630166,0022300103,30-Oct-23,WAS vs. BOS,L,22,4,10,0.4,1,3,0.333,2,2,1,2,5,7,1,1,0,0,4,11,-26,Deni Avdija,Wizards
22023,1630166,0022300089,28-Oct-23,WAS vs. MEM,W,27,4,8,0.5,2,3,0.667,0,0,0,2,4,6,2,2,0,1,2,10,9,Deni Avdija,Wizards
22023,1630166,0022300064,25-Oct-23,WAS @ IND,L,21,4,8,0.5,0,0,0,1,2,0.5,2,5,7,5,1,0,2,0,9,-15,Deni Avdija,Wizards
22023,1629028,0022300187,12-Nov-23,POR @ LAL,L,34,6,10,0.6,0,0,0,0,0,0,0,7,7,0,0,2,2,2,12,-17,Deandre Ayton,Trail Blazers
22023,1629028,0022300170,8-Nov-23,POR @ SAC,L,41,9,14,0.643,0,0,0,0,0,0,1,9,10,2,0,0,2,5,18,7,Deandre Ayton,Trail Blazers
22023,1629028,0022300144,5-Nov-23,POR vs. MEM,L,35,3,9,0.333,0,0,0,0,0,0,2,9,11,0,2,1,3,4,6,-18,Deandre Ayton,Trail Blazers
22023,1629028,0022300007,3-Nov-23,POR vs. MEM,W,36,7,11,0.636,0,0,0,2,2,1,4,8,12,2,3,1,1,4,16,10,Deandre Ayton,Trail Blazers
22023,1629028,0022300115,1-Nov-23,POR @ DET,W,34,8,13,0.615,0,0,0,0,0,0,1,10,11,1,5,1,2,0,16,5,Deandre Ayton,Trail Blazers
22023,1629028,0022300105,30-Oct-23,POR @ TOR,W,32,5,9,0.556,0,0,0,0,0,0,7,16,23,2,1,2,1,1,10,7,Deandre Ayton,Trail Blazers
22023,1629028,0022300098,29-Oct-23,POR @ PHI,L,21,3,7,0.429,0,0,0,1,1,1,2,7,9,2,2,1,0,3,7,-15,Deandre Ayton,Trail Blazers
22023,1629028,0022300086,27-Oct-23,POR vs. ORL,L,30,7,9,0.778,0,0,0,0,0,0,4,11,15,1,0,0,2,4,14,6,Deandre Ayton,Trail Blazers
22023,1629028,0022300074,25-Oct-23,POR @ LAC,L,23,2,4,0.5,0,0,0,0,0,0,3,9,12,1,3,1,3,5,4,-5,Deandre Ayton,Trail Blazers
22023,1628962,0022300140,5-Nov-23,PHX @ DET,W,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-5,Udoka Azubuike,Suns
22023,1628962,0022300094,28-Oct-23,PHX vs. UTA,W,6,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,-4,Udoka Azubuike,Suns
22023,1628963,0022300181,12-Nov-23,DET @ CHI,L,23,6,12,0.5,0,1,0,2,2,1,2,3,5,1,0,1,3,1,14,-8,Marvin Bagley III,Pistons
22023,1628963,0022300008,10-Nov-23,DET vs. PHI,L,13,3,4,0.75,0,0,0,0,0,0,2,3,5,1,0,0,1,2,6,2,Marvin Bagley III,Pistons
22023,1628963,0022300165,8-Nov-23,DET @ MIL,L,20,5,6,0.833,0,0,0,2,2,1,2,0,2,2,0,1,1,4,12,1,Marvin Bagley III,Pistons
22023,1628963,0022300145,6-Nov-23,DET vs. GSW,L,24,4,8,0.5,0,0,0,2,2,1,0,2,2,1,0,0,1,1,10,1,Marvin Bagley III,Pistons
22023,1628963,0022300140,5-Nov-23,DET vs. PHX,L,11,3,5,0.6,0,0,0,5,5,1,1,1,2,1,0,0,1,5,11,7,Marvin Bagley III,Pistons
22023,1628963,0022300129,2-Nov-23,DET @ NOP,L,13,3,7,0.429,0,0,0,0,0,0,4,5,9,0,0,1,1,0,6,5,Marvin Bagley III,Pistons
22023,1628963,0022300115,1-Nov-23,DET vs. POR,L,33,3,10,0.3,0,2,0,4,5,0.8,0,6,6,3,0,2,5,3,10,8,Marvin Bagley III,Pistons
22023,1628963,0022300109,30-Oct-23,DET @ OKC,L,24,3,4,0.75,0,0,0,7,8,0.875,1,3,4,1,0,0,0,1,13,0,Marvin Bagley III,Pistons
22023,1628963,0022300088,28-Oct-23,DET vs. CHI,W,15,5,8,0.625,1,1,1,0,0,0,2,4,6,0,0,0,0,2,11,10,Marvin Bagley III,Pistons
22023,1628963,0022300077,27-Oct-23,DET @ CHA,W,13,5,9,0.556,0,1,0,4,5,0.8,0,4,4,1,0,0,0,0,14,7,Marvin Bagley III,Pistons
22023,1628963,0022300068,25-Oct-23,DET @ MIA,L,16,3,3,1,0,0,0,2,2,1,2,6,8,3,0,1,1,1,8,3,Marvin Bagley III,Pistons
22023,1641735,0022300177,12-Nov-23,CHA @ NYK,L,3,1,3,0.333,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,7,Amari Bailey,Hornets
22023,1631116,0022300103,30-Oct-23,WAS vs. BOS,L,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,Patrick Baldwin Jr.,Wizards
22023,1631116,0022300064,25-Oct-23,WAS @ IND,L,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Patrick Baldwin Jr.,Wizards
22023,1630163,0022300177,12-Nov-23,CHA @ NYK,L,33,13,20,0.65,4,8,0.5,2,2,1,3,4,7,6,1,1,2,2,32,-32,LaMelo Ball,Hornets
22023,1630163,0022300009,10-Nov-23,CHA @ WAS,W,38,9,19,0.474,4,8,0.5,3,4,0.75,3,3,6,6,2,0,2,5,25,0,LaMelo Ball,Hornets
22023,1630163,0022300157,8-Nov-23,CHA vs. WAS,L,36,13,22,0.591,3,9,0.333,5,7,0.714,3,1,4,7,1,0,6,3,34,-3,LaMelo Ball,Hornets
22023,1630163,0022300143,5-Nov-23,CHA @ DAL,L,39,11,23,0.478,5,10,0.5,3,3,1,2,8,10,13,1,1,3,6,30,1,LaMelo Ball,Hornets
22023,1630163,0022300133,4-Nov-23,CHA @ IND,W,31,4,15,0.267,2,7,0.286,1,1,1,1,1,2,11,2,0,6,5,11,-15,LaMelo Ball,Hornets
22023,1630163,0022300122,1-Nov-23,CHA @ HOU,L,33,7,15,0.467,2,6,0.333,3,4,0.75,1,0,1,5,1,0,3,4,19,-14,LaMelo Ball,Hornets
22023,1630163,0022300101,30-Oct-23,CHA vs. BKN,L,22,3,12,0.25,0,6,0,2,2,1,0,3,3,8,2,0,3,6,8,-3,LaMelo Ball,Hornets
22023,1630163,0022300077,27-Oct-23,CHA vs. DET,L,33,4,17,0.235,2,7,0.286,10,12,0.833,3,6,9,9,2,1,4,1,20,-7,LaMelo Ball,Hornets
22023,1630163,0022300063,25-Oct-23,CHA vs. ATL,W,31,4,15,0.267,4,11,0.364,3,4,0.75,1,5,6,10,1,0,3,3,15,7,LaMelo Ball,Hornets
22023,1628964,0022300148,6-Nov-23,PHI vs. WAS,W,4,0,0,0,0,0,0,2,2,1,0,2,2,0,0,1,2,1,2,-6,Mo Bamba,76ers
22023,1628964,0022300132,4-Nov-23,PHI vs. PHX,W,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,-5,Mo Bamba,76ers
22023,1628964,0022300128,2-Nov-23,PHI vs. TOR,W,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,-2,Mo Bamba,76ers
22023,1628964,0022300098,29-Oct-23,PHI vs. POR,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mo Bamba,76ers
22023,1631094,0022300173,11-Nov-23,ORL vs. MIL,W,38,10,22,0.455,2,5,0.4,4,5,0.8,3,9,12,5,1,0,3,2,26,10,Paolo Banchero,Magic
22023,1631094,0022300172,9-Nov-23,ORL vs. ATL,L,34,7,14,0.5,1,3,0.333,2,4,0.5,4,4,8,4,1,0,5,4,17,-5,Paolo Banchero,Magic
22023,1631094,0022300147,6-Nov-23,ORL vs. DAL,L,37,8,18,0.444,0,1,0,6,6,1,1,4,5,6,0,0,6,5,22,-15,Paolo Banchero,Magic
22023,1631094,0022300134,4-Nov-23,ORL vs. LAL,W,34,9,15,0.6,2,4,0.5,5,7,0.714,1,6,7,10,1,1,4,2,25,23,Paolo Banchero,Magic
22023,1631094,0022300130,2-Nov-23,ORL @ UTA,W,36,9,13,0.692,1,2,0.5,11,15,0.733,2,7,9,5,3,2,6,4,30,-5,Paolo Banchero,Magic
22023,1631094,0022300114,31-Oct-23,ORL @ LAC,L,32,5,13,0.385,1,3,0.333,4,8,0.5,0,4,4,4,4,0,3,3,15,-15,Paolo Banchero,Magic
22023,1631094,0022300111,30-Oct-23,ORL @ LAL,L,30,4,14,0.286,1,5,0.2,0,2,0,1,4,5,5,0,0,2,3,9,-12,Paolo Banchero,Magic
22023,1631094,0022300086,27-Oct-23,ORL @ POR,W,35,5,12,0.417,0,0,0,4,9,0.444,2,5,7,4,2,0,3,1,14,2,Paolo Banchero,Magic
22023,1631094,0022300066,25-Oct-23,ORL vs. HOU,W,28,3,6,0.5,0,1,0,6,7,0.857,0,5,5,5,1,0,1,2,12,11,Paolo Banchero,Magic
22023,1630217,0022300179,12-Nov-23,MEM @ LAC,W,35,10,24,0.417,3,11,0.273,4,6,0.667,1,3,4,6,0,1,4,4,27,11,Desmond Bane,Grizzlies
22023,1630217,0022300012,10-Nov-23,MEM vs. UTA,L,38,14,28,0.5,7,13,0.538,2,3,0.667,0,4,4,8,1,2,3,3,37,1,Desmond Bane,Grizzlies
22023,1630217,0022300164,8-Nov-23,MEM vs. MIA,L,36,4,16,0.25,2,8,0.25,5,6,0.833,0,5,5,3,1,2,1,3,15,-18,Desmond Bane,Grizzlies
22023,1630217,0022300144,5-Nov-23,MEM @ POR,W,34,13,27,0.481,3,9,0.333,1,1,1,0,8,8,5,1,0,3,5,30,8,Desmond Bane,Grizzlies
22023,1630217,0022300007,3-Nov-23,MEM @ POR,L,45,13,26,0.5,3,9,0.333,4,5,0.8,1,7,8,7,4,3,3,5,33,11,Desmond Bane,Grizzlies
22023,1630217,0022300125,1-Nov-23,MEM @ UTA,L,27,7,19,0.368,4,12,0.333,3,3,1,1,2,3,0,1,0,2,1,21,-25,Desmond Bane,Grizzlies
22023,1630217,0022300106,30-Oct-23,MEM vs. DAL,L,37,12,17,0.706,3,7,0.429,3,4,0.75,2,4,6,3,3,0,2,3,30,0,Desmond Bane,Grizzlies
22023,1630217,0022300089,28-Oct-23,MEM @ WAS,L,34,10,20,0.5,4,10,0.4,2,2,1,1,1,2,5,1,1,5,4,26,-11,Desmond Bane,Grizzlies
22023,1630217,0022300078,27-Oct-23,MEM vs. DEN,L,32,4,17,0.235,1,10,0.1,6,6,1,1,2,3,3,2,0,2,3,15,-8,Desmond Bane,Grizzlies
22023,1630217,0022300071,25-Oct-23,MEM vs. NOP,L,36,11,22,0.5,5,10,0.5,4,5,0.8,0,5,5,5,2,1,2,1,31,6,Desmond Bane,Grizzlies
22023,1630625,0022300174,11-Nov-23,BOS vs. TOR,W,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Dalano Banton,Celtics
22023,1630625,0022300010,10-Nov-23,BOS vs. BKN,W,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-6,Dalano Banton,Celtics
22023,1630625,0022300118,1-Nov-23,BOS vs. IND,W,8,4,4,1,0,0,0,3,3,1,0,3,3,1,1,0,0,2,11,3,Dalano Banton,Celtics
22023,1630625,0022300103,30-Oct-23,BOS @ WAS,W,10,1,3,0.333,0,1,0,0,0,0,2,0,2,1,0,0,1,1,2,-17,Dalano Banton,Celtics
22023,1631230,0022300161,8-Nov-23,SAS @ NYK,L,3,1,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,Dominick Barlow,Spurs
22023,1631230,0022300146,6-Nov-23,SAS @ IND,L,8,1,4,0.25,0,0,0,2,2,1,0,0,0,0,0,0,0,1,4,-1,Dominick Barlow,Spurs
22023,1631230,0022300099,29-Oct-23,SAS @ LAC,L,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,Dominick Barlow,Spurs
22023,203084,0022300016,10-Nov-23,SAC vs. OKC,W,26,1,8,0.125,0,4,0,2,2,1,2,2,4,1,0,0,1,1,4,7,Harrison Barnes,Kings
22023,203084,0022300170,8-Nov-23,SAC vs. POR,W,36,5,8,0.625,2,5,0.4,0,0,0,1,4,5,0,1,0,1,3,12,-1,Harrison Barnes,Kings
22023,203084,0022300153,6-Nov-23,SAC @ HOU,L,22,1,6,0.167,0,4,0,1,2,0.5,0,0,0,1,0,0,0,0,3,-21,Harrison Barnes,Kings
22023,203084,0022300137,4-Nov-23,SAC @ HOU,L,32,3,7,0.429,3,4,0.75,4,5,0.8,0,3,3,0,0,0,0,0,13,-19,Harrison Barnes,Kings
22023,203084,0022300126,1-Nov-23,SAC @ GSW,L,31,4,8,0.5,4,7,0.571,2,2,1,1,0,1,1,1,0,1,0,14,2,Harrison Barnes,Kings
22023,203084,0022300100,29-Oct-23,SAC vs. LAL,W,39,3,9,0.333,0,4,0,2,2,1,0,2,2,2,0,1,0,1,8,-4,Harrison Barnes,Kings
22023,203084,0022300087,27-Oct-23,SAC vs. GSW,L,30,4,5,0.8,1,2,0.5,1,4,0.25,1,3,4,1,1,0,0,1,10,-9,Harrison Barnes,Kings
22023,203084,0022300072,25-Oct-23,SAC @ UTA,W,33,11,16,0.688,5,7,0.714,6,6,1,0,4,4,2,1,0,1,2,33,10,Harrison Barnes,Kings
22023,1630567,0022300174,11-Nov-23,TOR @ BOS,L,29,4,15,0.267,2,9,0.222,0,0,0,1,4,5,4,1,1,1,1,10,-28,Scottie Barnes,Raptors
22023,1630567,0022300168,8-Nov-23,TOR @ DAL,W,39,4,15,0.267,0,4,0,6,8,0.75,6,8,14,7,4,2,0,2,14,9,Scottie Barnes,Raptors
22023,1630567,0022300141,5-Nov-23,TOR @ SAS,W,42,9,20,0.45,5,10,0.5,7,11,0.636,4,7,11,6,3,3,3,1,30,14,Scottie Barnes,Raptors
22023,1630567,0022300128,2-Nov-23,TOR @ PHI,L,35,9,16,0.563,2,7,0.286,4,4,1,2,6,8,8,0,0,1,4,24,-11,Scottie Barnes,Raptors
22023,1630567,0022300116,1-Nov-23,TOR vs. MIL,W,29,8,16,0.5,4,6,0.667,1,1,1,5,7,12,5,1,2,3,1,21,14,Scottie Barnes,Raptors
22023,1630567,0022300105,30-Oct-23,TOR vs. POR,L,37,8,19,0.421,1,4,0.25,3,3,1,4,8,12,2,2,1,4,3,20,1,Scottie Barnes,Raptors
22023,1630567,0022300092,28-Oct-23,TOR vs. PHI,L,37,11,16,0.688,2,5,0.4,0,0,0,1,7,8,5,0,2,1,3,24,-6,Scottie Barnes,Raptors
22023,1630567,0022300082,27-Oct-23,TOR @ CHI,L,39,9,14,0.643,1,2,0.5,3,4,0.75,1,9,10,10,0,2,7,5,22,15,Scottie Barnes,Raptors
22023,1630567,0022300069,25-Oct-23,TOR vs. MIN,W,37,6,16,0.375,1,4,0.25,4,6,0.667,1,7,8,5,2,5,4,1,17,2,Scottie Barnes,Raptors
22023,1629628,0022300177,12-Nov-23,NYK vs. CHA,W,31,9,16,0.563,4,6,0.667,2,3,0.667,0,4,4,2,1,1,1,1,24,26,RJ Barrett,Knicks
22023,1629628,0022300161,8-Nov-23,NYK vs. SAS,W,32,8,17,0.471,5,9,0.556,3,3,1,0,2,2,6,1,0,0,2,24,26,RJ Barrett,Knicks
22023,1629628,0022300151,6-Nov-23,NYK vs. LAC,W,31,9,16,0.563,2,4,0.5,6,6,1,1,5,6,4,0,0,5,1,26,13,RJ Barrett,Knicks
22023,1629628,0022300112,31-Oct-23,NYK @ CLE,W,25,5,13,0.385,3,5,0.6,3,4,0.75,1,2,3,0,0,0,1,2,16,14,RJ Barrett,Knicks
22023,1629628,0022300090,28-Oct-23,NYK @ NOP,L,30,7,16,0.438,1,6,0.167,3,4,0.75,0,3,3,2,0,1,3,0,18,-15,RJ Barrett,Knicks
22023,1629628,0022300079,27-Oct-23,NYK @ ATL,W,34,9,15,0.6,3,5,0.6,5,6,0.833,1,2,3,6,1,0,3,2,26,6,RJ Barrett,Knicks
22023,1629628,0022300065,25-Oct-23,NYK vs. BOS,L,36,8,20,0.4,2,5,0.4,6,7,0.857,1,2,3,2,1,0,2,0,24,6,RJ Barrett,Knicks
22023,1629646,0022300184,12-Nov-23,SAS vs. MIA,L,6,1,2,0.5,0,0,0,1,2,0.5,3,2,5,1,1,0,1,2,3,-4,Charles Bassey,Spurs
22023,1629646,0022300013,10-Nov-23,SAS vs. MIN,L,11,1,3,0.333,0,1,0,0,0,0,2,4,6,2,0,2,0,1,2,-4,Charles Bassey,Spurs
22023,1629646,0022300161,8-Nov-23,SAS @ NYK,L,15,3,3,1,0,0,0,0,0,0,1,3,4,1,1,2,0,1,6,-4,Charles Bassey,Spurs
22023,1629646,0022300146,6-Nov-23,SAS @ IND,L,17,5,5,1,0,0,0,0,0,0,2,1,3,1,3,0,1,3,10,-26,Charles Bassey,Spurs
22023,1629646,0022300141,5-Nov-23,SAS vs. TOR,L,9,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2,8,Charles Bassey,Spurs
22023,1629646,0022300131,2-Nov-23,SAS @ PHX,W,6,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,3,8,Charles Bassey,Spurs
22023,1629646,0022300113,31-Oct-23,SAS @ PHX,W,15,1,2,0.5,0,0,0,0,0,0,1,2,3,1,0,1,1,4,2,-13,Charles Bassey,Spurs
22023,1629646,0022300099,29-Oct-23,SAS @ LAC,L,16,3,4,0.75,0,0,0,0,0,0,1,4,5,1,1,1,0,2,6,9,Charles Bassey,Spurs
22023,1629646,0022300083,27-Oct-23,SAS vs. HOU,W,7,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,-3,Charles Bassey,Spurs
22023,1629646,0022300073,25-Oct-23,SAS vs. DAL,L,13,1,1,1,0,0,0,0,0,0,1,4,5,2,1,0,1,0,2,-6,Charles Bassey,Spurs
22023,1641734,0022300176,11-Nov-23,CLE @ GSW,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,Emoni Bates,Cavaliers
22023,1641734,0022300112,31-Oct-23,CLE vs. NYK,L,23,3,8,0.375,2,5,0.4,1,2,0.5,1,5,6,1,0,1,1,1,9,-9,Emoni Bates,Cavaliers
22023,1641734,0022300091,28-Oct-23,CLE vs. IND,L,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,Emoni Bates,Cavaliers
22023,1628966,0022300185,12-Nov-23,PHX vs. OKC,L,27,3,9,0.333,0,1,0,0,0,0,4,4,8,2,0,0,1,3,6,4,Keita Bates-Diop,Suns
22023,1628966,0022300015,10-Nov-23,PHX vs. LAL,L,30,4,11,0.364,1,6,0.167,2,2,1,2,3,5,0,2,0,0,0,11,-6,Keita Bates-Diop,Suns
22023,1628966,0022300162,8-Nov-23,PHX @ CHI,W,31,2,4,0.5,2,4,0.5,1,2,0.5,1,4,5,3,1,3,0,3,7,19,Keita Bates-Diop,Suns
22023,1628966,0022300140,5-Nov-23,PHX @ DET,W,20,0,3,0,0,1,0,0,0,0,2,4,6,1,0,1,0,0,0,1,Keita Bates-Diop,Suns
22023,1628966,0022300132,4-Nov-23,PHX @ PHI,L,24,3,6,0.5,2,3,0.667,0,1,0,0,3,3,2,1,2,0,0,8,-2,Keita Bates-Diop,Suns
22023,1628966,0022300131,2-Nov-23,PHX vs. SAS,L,18,5,7,0.714,1,3,0.333,2,4,0.5,0,2,2,0,0,0,0,1,13,7,Keita Bates-Diop,Suns
22023,1628966,0022300094,28-Oct-23,PHX vs. UTA,W,6,1,2,0.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,-4,Keita Bates-Diop,Suns
22023,201587,0022300180,12-Nov-23,PHI vs. IND,W,33,3,5,0.6,3,5,0.6,0,0,0,2,5,7,0,1,3,1,2,9,1,Nicolas Batum,76ers
22023,201587,0022300008,10-Nov-23,PHI @ DET,W,26,1,2,0.5,1,2,0.5,0,0,0,1,2,3,3,1,0,0,4,3,13,Nicolas Batum,76ers
22023,201587,0022300159,8-Nov-23,PHI vs. BOS,W,26,2,3,0.667,1,2,0.5,0,0,0,2,2,4,1,0,1,0,2,5,7,Nicolas Batum,76ers
22023,201587,0022300148,6-Nov-23,PHI vs. WAS,W,17,4,5,0.8,3,4,0.75,0,0,0,0,2,2,0,1,0,0,1,11,28,Nicolas Batum,76ers
22023,201587,0022300099,29-Oct-23,LAC vs. SAS,W,15,0,4,0,0,4,0,0,0,0,0,2,2,1,1,0,1,1,0,6,Nicolas Batum,76ers
22023,201587,0022300085,27-Oct-23,LAC @ UTA,L,30,3,4,0.75,2,3,0.667,0,0,0,0,2,2,3,1,3,0,4,8,-4,Nicolas Batum,76ers
22023,201587,0022300074,25-Oct-23,LAC vs. POR,W,9,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,-2,Nicolas Batum,76ers
22023,203078,0022300185,12-Nov-23,PHX vs. OKC,L,30,6,18,0.333,0,5,0,3,6,0.5,1,7,8,5,0,0,5,5,15,-16,Bradley Beal,Suns
22023,203078,0022300015,10-Nov-23,PHX vs. LAL,L,32,9,17,0.529,2,4,0.5,4,6,0.667,2,2,4,2,2,0,2,4,24,-14,Bradley Beal,Suns
22023,203078,0022300162,8-Nov-23,PHX @ CHI,W,24,3,12,0.25,3,6,0.5,4,4,1,0,4,4,4,0,1,2,0,13,16,Bradley Beal,Suns
22023,1627736,0022300173,11-Nov-23,MIL @ ORL,L,20,0,4,0,0,3,0,0,0,0,0,2,2,1,0,0,1,3,0,-6,Malik Beasley,Bucks
22023,1627736,0022300171,9-Nov-23,MIL @ IND,L,29,4,10,0.4,3,6,0.5,2,2,1,1,3,4,2,1,0,0,2,13,-10,Malik Beasley,Bucks
22023,1627736,0022300165,8-Nov-23,MIL vs. DET,W,25,4,6,0.667,1,2,0.5,1,1,1,2,4,6,2,1,0,0,0,10,24,Malik Beasley,Bucks
22023,1627736,0022300149,6-Nov-23,MIL @ BKN,W,14,1,5,0.2,1,5,0.2,0,0,0,0,6,6,0,0,0,1,2,3,-9,Malik Beasley,Bucks
22023,1627736,0022300002,3-Nov-23,MIL vs. NYK,W,22,0,2,0,0,1,0,0,0,0,0,3,3,3,0,0,0,2,0,6,Malik Beasley,Bucks
22023,1627736,0022300116,1-Nov-23,MIL @ TOR,L,25,7,10,0.7,6,9,0.667,0,0,0,0,2,2,0,2,0,0,2,20,-23,Malik Beasley,Bucks
22023,1627736,0022300107,30-Oct-23,MIL vs. MIA,W,32,2,8,0.25,1,6,0.167,0,2,0,0,3,3,2,2,0,2,3,5,-10,Malik Beasley,Bucks
22023,1627736,0022300097,29-Oct-23,MIL vs. ATL,L,32,6,12,0.5,4,10,0.4,2,4,0.5,1,3,4,1,2,0,2,3,18,-26,Malik Beasley,Bucks
22023,1627736,0022300075,26-Oct-23,MIL vs. PHI,W,31,2,4,0.5,1,1,1,0,0,0,0,4,4,3,2,0,2,1,5,-5,Malik Beasley,Bucks
22023,1630699,0022300173,11-Nov-23,MIL @ ORL,L,20,2,7,0.286,0,2,0,1,3,0.333,1,3,4,0,0,0,3,2,5,-19,MarJon Beauchamp,Bucks
22023,1630699,0022300171,9-Nov-23,MIL @ IND,L,13,2,4,0.5,1,2,0.5,0,0,0,1,3,4,2,0,0,0,0,5,6,MarJon Beauchamp,Bucks
22023,1630699,0022300165,8-Nov-23,MIL vs. DET,W,27,4,8,0.5,0,3,0,2,2,1,1,1,2,1,0,0,1,4,10,-25,MarJon Beauchamp,Bucks
22023,1630699,0022300149,6-Nov-23,MIL @ BKN,W,16,1,2,0.5,1,1,1,0,0,0,1,0,1,2,1,0,1,0,3,18,MarJon Beauchamp,Bucks
22023,1630699,0022300002,3-Nov-23,MIL vs. NYK,W,13,5,7,0.714,3,5,0.6,0,1,0,1,1,2,2,0,0,0,2,13,5,MarJon Beauchamp,Bucks
22023,1630699,0022300116,1-Nov-23,MIL @ TOR,L,16,2,5,0.4,2,5,0.4,2,2,1,0,2,2,0,0,0,0,0,8,5,MarJon Beauchamp,Bucks
22023,1630699,0022300097,29-Oct-23,MIL vs. ATL,L,16,3,5,0.6,2,2,1,0,0,0,1,0,1,0,0,0,1,3,8,-2,MarJon Beauchamp,Bucks
22023,1630699,0022300075,26-Oct-23,MIL vs. PHI,W,16,2,3,0.667,0,1,0,0,0,0,1,1,2,0,0,0,0,3,4,-3,MarJon Beauchamp,Bucks
22023,202722,0022300185,12-Nov-23,OKC @ PHX,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,Davis Bertans,Thunder
22023,202722,0022300167,8-Nov-23,OKC vs. CLE,W,10,0,3,0,0,3,0,3,3,1,0,0,0,1,1,0,0,2,3,4,Davis Bertans,Thunder
22023,202722,0022300109,30-Oct-23,OKC vs. DET,W,13,1,2,0.5,1,2,0.5,3,3,1,0,1,1,0,0,0,0,1,6,8,Davis Bertans,Thunder
22023,201976,0022300180,12-Nov-23,PHI vs. IND,W,17,1,4,0.25,1,4,0.25,0,0,0,1,1,2,1,1,0,0,3,3,3,Patrick Beverley,76ers
22023,201976,0022300008,10-Nov-23,PHI @ DET,W,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8,Patrick Beverley,76ers
22023,201976,0022300159,8-Nov-23,PHI vs. BOS,W,15,1,2,0.5,0,1,0,0,0,0,0,5,5,4,0,0,0,2,2,4,Patrick Beverley,76ers
22023,201976,0022300148,6-Nov-23,PHI vs. WAS,W,12,2,3,0.667,1,2,0.5,1,1,1,2,2,4,5,1,1,1,0,6,27,Patrick Beverley,76ers
22023,201976,0022300132,4-Nov-23,PHI vs. PHX,W,12,0,1,0,0,1,0,0,0,0,1,3,4,1,0,0,0,1,0,-2,Patrick Beverley,76ers
22023,201976,0022300128,2-Nov-23,PHI vs. TOR,W,28,1,6,0.167,0,3,0,0,0,0,3,2,5,1,2,1,2,3,2,10,Patrick Beverley,76ers
22023,201976,0022300098,29-Oct-23,PHI vs. POR,W,20,2,3,0.667,0,0,0,0,0,0,1,1,2,2,1,3,1,3,4,8,Patrick Beverley,76ers
22023,201976,0022300092,28-Oct-23,PHI @ TOR,W,17,1,2,0.5,0,0,0,0,0,0,3,2,5,2,0,0,1,2,2,10,Patrick Beverley,76ers
22023,201976,0022300075,26-Oct-23,PHI @ MIL,L,14,1,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,6,Patrick Beverley,76ers
22023,1630180,0022300175,11-Nov-23,ATL vs. MIA,L,24,3,9,0.333,2,7,0.286,0,0,0,3,5,8,0,0,0,4,0,8,-10,Saddiq Bey,Hawks
22023,1630180,0022300172,9-Nov-23,ATL @ ORL,W,29,1,4,0.25,0,0,0,0,0,0,1,2,3,0,1,0,1,3,2,-8,Saddiq Bey,Hawks
22023,1630180,0022300155,6-Nov-23,ATL @ OKC,L,26,6,11,0.545,3,6,0.5,0,0,0,4,4,8,2,0,0,2,1,15,6,Saddiq Bey,Hawks
22023,1630180,0022300135,4-Nov-23,ATL @ NOP,W,26,5,13,0.385,2,7,0.286,0,0,0,4,1,5,2,1,0,0,2,12,4,Saddiq Bey,Hawks
22023,1630180,0022300117,1-Nov-23,ATL vs. WAS,W,32,4,10,0.4,2,7,0.286,4,4,1,1,6,7,0,1,0,1,1,14,10,Saddiq Bey,Hawks
22023,1630180,0022300104,30-Oct-23,ATL vs. MIN,W,25,4,5,0.8,3,3,1,0,0,0,0,6,6,1,0,1,1,2,11,17,Saddiq Bey,Hawks
